open,high,low,close,volume,marketCap,timestamp
1.272651926,1.277809788,1.193336306,1.212352395,43323098.49,311728571,4/21/2023
1.212386055,1.249232882,1.203393308,1.246146562,24700037.43,321165273.6,4/22/2023
1.246106346,1.295385127,1.218120484,1.237086335,56219365.51,319625603.1,4/23/2023
1.237007144,1.272244588,1.222974318,1.263224932,41097510.02,327137331.3,4/24/2023
1.263200247,1.269579655,1.230970489,1.265216103,29321950.32,328467004.7,4/25/2023
1.265265871,1.29939064,1.182423856,1.234776213,56237355.17,321305840.2,4/26/2023
1.234754489,1.263774697,1.231049844,1.259242622,32411118.05,328429866.8,4/27/2023
1.258577643,1.309673477,1.244229222,1.302847601,69203855.18,340641814.8,4/28/2023
1.302693909,1.322634931,1.265445522,1.270796625,41067678.39,333024647.3,4/29/2023
1.270866563,1.273830847,1.240101872,1.249371507,25240576.51,328293165.8,4/30/2023
1.249343996,1.253572278,1.210049248,1.227369098,25627886.49,323248488.2,5/1/2023
1.227503095,1.240901907,1.220938059,1.233242423,19687029.78,325589055.1,5/2/2023
1.233277457,1.233985709,1.197515309,1.225834959,24187657.34,324370631.9,5/3/2023
1.225848178,1.234924256,1.215159074,1.223371171,18519455.62,324454521.2,5/4/2023
1.223375922,1.234897894,1.199670813,1.202766226,30624002.31,319764428.1,5/5/2023
1.202821228,1.209467457,1.117977573,1.133655275,36338413.52,302072326.4,5/6/2023
1.133331733,1.138964581,1.111643286,1.111990808,20284543.77,297015985.8,5/7/2023
1.111652777,1.118501155,0.937419823,0.956276741,53663530.39,256528781.5,5/8/2023
0.956268809,1.022877741,0.930281053,0.986974705,46094472.65,265357599,5/9/2023
0.987047332,1.040296749,0.943037782,0.996884776,70254840.06,268665270.1,5/10/2023
0.996916815,0.99842843,0.896222227,0.922703521,39592452,249228783.7,5/11/2023
0.922661593,0.939167951,0.888636018,0.938730216,43709226.96,254163702.1,5/12/2023
0.938744783,0.943825288,0.907303612,0.91960111,25808752.97,249538147.5,5/13/2023
0.919657787,0.945179367,0.90534465,0.936059988,22719453.83,254568021.8,5/14/2023
0.936020684,0.952991771,0.921987625,0.944964675,22134898.73,257599217.4,5/15/2023
0.945001267,0.952517755,0.923077577,0.938930388,19386664.11,256520329.5,5/16/2023
0.939644387,0.966745045,0.926568935,0.960688667,22944888.76,263042878.7,5/17/2023
0.960435865,0.960435865,0.922323072,0.934315605,19637336.09,251308793.9,5/18/2023
0.934204813,0.937503345,0.924464578,0.925853255,15671974.91,249590297.5,5/19/2023
0.92588187,0.932252752,0.914279606,0.930348072,14504290.7,251402635.6,5/20/2023
0.93028525,0.932448033,0.899475205,0.903325692,16118275.08,244643975.5,5/21/2023
0.9033075,0.905310693,0.882999124,0.898775283,16277090.21,243952334.6,5/22/2023
0.898723757,0.919208415,0.895359241,0.912747062,16619015.15,248581039.3,5/23/2023
0.912761297,0.912822702,0.848440563,0.859436658,31801726.48,234703172.6,5/24/2023
0.859379342,0.865038022,0.833221856,0.860780149,26295929.17,235855772,5/25/2023
0.860755762,0.871489445,0.850928373,0.863034826,19536773.33,237207550.1,5/26/2023
0.862995253,0.863678058,0.851127964,0.860757166,18025233.93,237314875.8,5/27/2023
0.860825151,0.888488161,0.857526938,0.88093504,20299331.05,243682338.3,5/28/2023
0.880960785,0.88451312,0.859674709,0.862670745,18012986.34,239367431.4,5/29/2023
0.862642107,0.871525267,0.858430855,0.862879596,19556039.84,240160543.2,5/30/2023
0.862989424,0.865740298,0.82750078,0.833062875,25271500.93,232679324.6,5/31/2023
0.833041468,0.833891863,0.806634718,0.818328456,26274575.33,229260933.7,6/1/2023
0.818328679,0.842519432,0.811792844,0.840518139,20809889.4,236191695.2,6/2/2023
0.840565272,0.840921161,0.827807759,0.833625401,14303395.41,235014170.3,6/3/2023
0.833629716,0.986915365,0.833629716,0.935783894,233092380.3,264610895.1,6/4/2023
0.935760903,0.936670267,0.720916815,0.784387815,143281891.7,222468842.2,6/5/2023
